Anio,Mes,Codigo,Descripcion,ipc,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,reg_8
2013,abril,0831202,Servicio público de internet                                                                        ,103.87,104.52,99.55,103.97,128.73,99.87,100.48,100.00,99.84
2013,abril,09,Recreación y cultura                                                                                ,106.04,106.81,106.60,103.84,102.71,107.38,104.35,107.23,103.99
2013,abril,0911101,Televisor                                                                                           ,101.13,101.34,102.59,102.74,98.28,103.46,97.83,102.24,103.90
2013,abril,0911102,Reproductor portátil de audio y video                                                               ,83.25,103.81,65.75,61.40,80.59,101.15,55.56,55.72,57.32
2013,abril,0912101,Cámara de video                                                                                     ,99.74,96.34,99.93,113.21,0.00,95.41,100.26,99.03,105.81
2013,abril,0912102,Cámara fotográfica                                                                                  ,100.74,103.68,99.94,97.58,101.89,98.23,94.70,99.81,97.01
2013,abril,0913101,Computadora                                                                                         ,101.73,103.57,103.60,101.93,96.11,101.02,100.26,97.30,98.76
2013,abril,0913102,Tintas y tóner para impresora                                                                       ,103.35,103.06,108.32,104.94,101.90,101.94,103.75,102.97,105.89
2013,abril,0914101,Música y película digital                                                                           ,101.93,101.87,100.00,102.21,100.45,97.05,104.40,104.00,107.02
2013,abril,0914102,Unidad de respaldo magnético                                                                        ,86.93,86.29,81.91,81.37,71.73,90.55,87.63,93.29,97.72
2013,abril,0921101,Auto de juguete                                                                                     ,107.55,107.31,100.57,110.19,99.04,117.38,100.80,100.70,101.32
2013,abril,0921102,Juegos de salón                                                                                     ,102.71,101.98,102.21,0.00,58.45,109.86,102.75,108.43,102.58
2013,abril,0921103,Muñecas y muñecos                                                                                   ,103.28,102.47,102.91,107.29,100.00,111.09,100.00,100.00,109.74
2013,abril,0921104,Consola de videojuego                                                                               ,95.18,95.10,89.03,105.44,0.00,99.46,87.72,105.95,95.83
2013,abril,0922101,Implementos deportivos                                                                              ,105.04,103.10,106.76,114.49,106.71,106.73,103.81,104.30,110.65
2013,abril,0922102,Instrumentos musicales                                                                              ,105.52,106.07,105.46,103.68,0.00,101.84,101.55,0.00,106.96
2013,abril,0922103,Máquinas para ejercicios                                                                            ,103.92,106.67,100.23,109.22,0.00,0.00,96.99,100.28,98.71
2013,abril,0923101,Flores                                                                                              ,113.21,114.04,0.00,0.00,98.29,0.00,0.00,0.00,0.00
2013,abril,0924101,Alimento para mascotas                                                                              ,111.75,110.87,115.09,110.20,118.54,118.36,110.99,109.43,110.53
2013,abril,0925101,Servicio veterinario                                                                                ,102.68,102.01,108.24,100.00,110.99,108.62,102.33,100.00,114.47
2013,abril,0931101,Entrada al estadio                                                                                  ,101.62,111.80,100.00,89.44,100.00,86.60,100.00,100.00,100.00
2013,abril,0931102,Servicio de fiestas                                                                                 ,110.04,114.48,109.60,97.10,100.00,105.06,119.50,100.00,108.25
2013,abril,0931201,Clases deportivas                                                                                   ,101.54,100.86,100.00,109.00,103.09,105.13,102.33,101.21,98.89
2013,abril,0931202,Clases recreativas                                                                                  ,107.97,108.68,102.91,100.00,100.00,0.00,100.00,100.00,100.00
2013,abril,0932101,Entrada al cine                                                                                     ,115.64,117.14,100.00,100.00,100.00,100.00,100.00,100.00,0.00
2013,abril,0932102,Presentaciones artísticas                                                                           ,100.48,100.00,100.00,100.00,200.00,100.00,100.00,0.00,0.00
2013,abril,0933101,Juegos de azar                                                                                      ,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2013,abril,0941101,Textos escolares                                                                                    ,104.54,104.92,109.42,102.80,101.50,106.63,105.44,97.74,99.60
2013,abril,0942101,Diarios                                                                                             ,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00
2013,abril,0942102,"Revistas, periódicos y otros                                                                        ",103.64,100.30,105.99,107.46,105.91,104.25,102.96,113.97,110.42
2013,abril,0943101,Cuadernos  y útiles                                                                                 ,108.71,110.69,106.54,107.94,103.13,110.58,107.47,106.46,102.53
2013,abril,0943102,Lápices  y reglas                                                                                   ,104.25,102.48,104.97,103.26,110.82,109.26,103.80,105.93,104.90
2013,abril,0951101,Servicios de viajes todo incluido dentro del país                                                   ,105.90,108.16,111.11,99.50,100.00,113.83,100.00,97.82,106.57
2013,abril,0951102,Servicios de viajes todo incluido fuera del país                                                    ,134.57,134.57,134.57,134.57,134.57,134.57,134.57,134.57,134.57
2013,abril,10,Educación                                                                                           ,102.44,102.74,101.01,101.76,104.63,101.02,102.48,101.41,101.62
2013,abril,1011101,Servicio de educación preprimaria                                                                   ,101.71,101.65,102.04,102.98,100.36,101.66,102.28,101.78,100.52
2013,abril,1011102,Servicio de educación de primaria                                                                   ,101.64,101.30,101.79,102.86,101.24,101.81,102.90,104.61,101.06
2013,abril,1021101,Servicio de educación de la enseñanza media                                                         ,101.27,101.25,100.67,101.28,101.17,101.51,101.22,101.87,100.42
2013,abril,1031102,Servicios de enseñanza universitaria                                                                ,101.73,102.20,101.27,100.88,102.21,100.65,101.14,101.08,100.94
2013,abril,1041101,Cursos de capacitación                                                                              ,106.54,110.36,100.65,102.89,111.73,100.10,105.86,99.72,103.63
2013,abril,11,Restaurantes y hoteles                                                                              ,109.68,110.38,112.32,107.84,112.13,110.39,109.58,105.61,106.34
2013,abril,1111101,Desayuno consumido fuera del hogar                                                                  ,110.26,112.30,116.02,103.99,116.00,107.93,110.57,104.15,107.69
2013,abril,1111102,Almuerzo consumido fuera del hogar                                                                  ,110.16,110.16,111.50,108.90,112.18,112.83,110.46,106.98,105.21
2013,abril,1111103,Otras comidas consumidas  fuera del hogar                                                           ,109.24,112.60,111.19,108.47,111.17,107.38,107.74,104.80,105.92
2013,abril,1111201,Platos preparados para llevar                                                                       ,110.46,116.61,121.51,100.86,102.91,111.97,105.10,100.40,121.68
2013,abril,1111202,Pollo frito para llevar                                                                             ,110.16,110.43,108.23,108.53,111.73,110.49,110.80,105.34,111.06
2013,abril,1111203,Golosinas                                                                                           ,120.09,129.09,117.85,114.57,116.11,116.36,114.26,130.09,117.79
2013,abril,1121101,Servicio de alojamiento estudiantil                                                                 ,97.83,96.36,111.32,106.61,100.00,100.00,101.53,100.00,100.00
2013,abril,1121102,Servicio de alojamiento turístico y otros                                                           ,106.14,106.18,106.21,104.71,114.97,104.03,104.57,102.38,107.34
2013,abril,12,Bienes y servicios diversos                                                                         ,109.16,109.62,108.70,107.67,114.54,108.27,107.40,109.03,108.42
2013,abril,1211101,Servicio de peluquería                                                                              ,104.75,104.58,110.36,99.35,110.29,108.67,102.36,103.84,104.19
2013,abril,1211102,Servicio de salón de belleza                                                                        ,105.82,105.68,106.22,102.28,106.71,103.12,107.96,107.51,107.44
2013,abril,1212101,Artículos eléctricos para el cabello                                                                ,104.93,105.06,104.43,103.67,106.93,107.53,102.75,106.28,107.79
2013,abril,1212102,Máquina de afeitar desechable                                                                       ,107.99,112.72,104.16,103.47,114.35,104.39,103.88,105.32,106.07
2013,abril,1212103,Artículos diversos para el cuidado personal                                                         ,109.19,110.71,105.69,106.75,116.59,106.69,106.62,110.75,106.59
2013,abril,1212201,Pastas dentales                                                                                     ,109.99,115.34,107.85,104.98,114.81,106.67,104.37,110.32,103.32
2013,abril,1212202,Papel higiénico                                                                                     ,109.35,104.05,105.57,112.55,109.98,110.05,114.52,116.04,112.73
2013,abril,1212203,Jabón                                                                                               ,118.01,117.71,120.64,114.33,135.50,117.00,113.62,121.36,117.53
2013,abril,1212204,Pañales                                                                                             ,107.24,109.25,100.84,104.36,103.86,107.94,109.07,104.53,99.82
2013,abril,1212205,Protección higiénica femenina                                                                       ,111.26,112.90,106.87,109.87,114.39,111.95,108.89,111.09,106.80
2013,abril,1212206,Champú                                                                                              ,113.12,114.80,115.20,111.93,120.02,113.28,108.60,109.16,108.71
2013,abril,1212301,Productos de belleza varios                                                                         ,106.14,106.28,102.74,108.11,106.03,110.78,103.77,104.17,103.81
2013,abril,1212302,Cremas y maquillaje                                                                                 ,104.79,104.12,101.91,105.33,110.43,102.48,101.50,99.99,112.29
2013,abril,1212303,Colonias y perfumes                                                                                 ,105.05,105.10,106.40,101.45,117.50,103.81,103.37,104.04,104.35
2013,abril,1212304,Cremas para la piel                                                                                 ,104.89,102.96,106.61,110.64,105.66,101.58,103.69,110.76,109.85
2013,abril,1212305,Desodorantes y antitranspirantes                                                                    ,109.90,113.41,104.81,112.28,115.89,103.74,103.88,105.40,105.43
2013,abril,1212306,Artículos de maquillaje                                                                             ,114.70,119.39,112.25,109.38,122.70,108.08,109.95,101.79,108.70
2013,abril,1221101,Joyas                                                                                               ,135.51,131.70,128.36,132.37,140.57,143.52,134.97,126.42,142.53
2013,abril,1221102,Reloj de pulsera                                                                                    ,108.18,111.20,104.35,108.77,113.05,101.88,101.79,103.57,103.62
2013,abril,1222101,Carteras y bolsos                                                                                   ,105.19,106.68,102.34,105.35,106.09,104.44,100.57,102.41,100.62
2013,abril,1222102,Artículos para el transporte del bebé                                                               ,109.05,105.37,118.32,115.97,105.48,110.26,111.70,110.60,103.24
2013,abril,1222103,"Artículos personales diversos (lentes de sol, encendedores etc.)                                    ",104.31,103.74,105.23,104.49,107.42,103.75,104.40,100.70,105.93
2013,abril,1231101,Seguro                                                                                              ,111.64,113.00,112.92,109.72,110.71,107.95,107.46,108.28,107.68
2013,abril,1241101,Créditos de consumo (tarjetas de crédito)                                                           ,96.47,96.47,96.47,96.47,96.47,96.47,96.47,96.47,96.47
2013,abril,1251101,Servicio de emisión de certificado de todo tipo                                                     ,120.75,120.75,120.75,120.75,120.75,120.75,120.75,120.75,120.75
2013,abril,1251102,Servicio de fotocopiado                                                                             ,108.28,110.42,101.62,99.15,100.00,103.36,105.16,103.50,110.39
2013,abril,1251103,Servicio notarial                                                                                   ,105.04,109.18,112.25,104.61,103.02,101.63,98.63,100.00,101.67
2013,abril,1251104,Servicio funerario                                                                                  ,103.39,101.67,101.02,110.31,116.04,102.09,102.41,100.00,103.79
2013,abril,1251105,Mantenimiento de condominio                                                                         ,111.85,111.85,111.85,0.00,111.85,0.00,111.85,0.00,0.00
2013,Mayo,0,Índice General,112.32,110.15,118.58,111.62,120.12,112.59,111.64,113.26,112.82
2013,Mayo,01,Alimentos y bebidas no alcohólicas                                                                  ,123.96,120.47,133.61,119.67,139.02,122.82,119.00,129.28,124.88
2013,Mayo,0111101,Arroz                                                                                               ,109.58,111.91,107.82,105.78,117.66,110.67,108.25,107.61,105.37
2013,Mayo,0111201,Harina                                                                                              ,122.96,122.30,121.48,122.72,127.99,129.59,118.38,127.47,115.22
2013,Mayo,0111202,Maíz                                                                                                ,124.73,110.67,148.12,111.18,109.38,112.85,118.34,138.61,131.77
2013,Mayo,0111203,Cereales                                                                                            ,109.40,110.16,110.25,112.00,123.50,112.56,105.29,102.44,113.83
2013,Mayo,0111301,Pan                                                                                                 ,131.76,133.49,134.25,113.70,139.38,140.04,120.88,134.81,143.51
2013,Mayo,0111302,Galletas                                                                                            ,126.94,135.21,130.02,115.73,130.98,115.10,122.19,133.22,114.48
2013,Mayo,0111303,Productos de repostería                                                                            ,111.03,111.78,110.38,106.13,116.48,113.77,110.97,108.56,107.52
2013,Mayo,0111401,Pastas                                                                                              ,108.00,113.73,105.15,99.79,106.24,109.21,102.45,112.61,106.54
2013,Mayo,0111501,Productos de tortillería                                                                            ,141.94,134.78,173.50,150.94,160.36,131.33,133.03,131.45,133.24
2013,Mayo,0112101,Carne de res                                                                                        ,131.43,135.04,127.12,131.94,126.90,128.68,131.77,127.66,129.34
2013,Mayo,0112201,Carne de cerdo                                                                                      ,105.80,105.04,106.46,106.84,104.55,106.37,104.40,110.99,103.25
2013,Mayo,0112301,Carne de pollo                                                                                      ,117.59,117.80,115.68,113.74,127.70,113.79,116.55,123.80,112.47
2013,Mayo,0112401,Embutidos                                                                                           ,111.04,103.59,127.30,120.10,123.58,116.74,111.49,108.40,119.85
2013,Mayo,0113101,Pescados                                                                                            ,127.23,112.43,120.48,127.46,133.36,137.73,138.68,103.05,139.11
2013,Mayo,0113201,Mariscos                                                                                            ,128.41,114.83,122.67,136.35,154.37,155.04,130.14,116.85,131.83
2013,Mayo,0114101,Leche                                                                                               ,109.68,109.32,110.47,109.64,103.08,112.30,110.78,114.29,106.59
2013,Mayo,0114102,Yogur                                                                                               ,111.14,113.09,106.51,112.19,110.35,118.01,104.82,109.52,101.49
2013,Mayo,0114301,Quesos y crema                                                                                      ,123.10,110.48,130.20,109.94,145.63,125.63,118.95,148.29,129.56
2013,Mayo,0114401,Huevos                                                                                              ,137.23,127.55,134.21,132.88,138.44,139.41,147.36,136.75,155.28
2013,Mayo,0115101,Margarina                                                                                           ,124.47,127.90,112.53,117.59,127.87,121.83,115.85,140.78,105.50
2013,Mayo,0115201,Aceites                                                                                             ,118.84,120.94,118.41,116.42,114.27,127.24,114.93,125.66,109.61
2013,Mayo,0116101,Aguacate                                                                                            ,163.98,131.55,312.67,116.81,298.35,176.61,139.75,185.29,175.99
2013,Mayo,0116102,Banano                                                                                              ,136.98,122.61,158.11,157.47,179.45,137.44,125.44,151.90,189.70
2013,Mayo,0116103,Manzana                                                                                             ,143.65,140.31,108.77,136.05,130.44,141.49,164.58,158.40,144.80
2013,Mayo,0116104,Naranja                                                                                             ,199.64,149.64,184.00,291.25,350.77,160.33,179.15,244.86,191.48
2013,Mayo,0116105,Plátano                                                                                             ,138.60,141.28,189.91,163.58,131.15,132.01,129.11,140.79,119.92
2013,Mayo,0116106,Frutas de estación                                                                                  ,151.68,132.73,128.40,123.25,245.11,156.77,149.37,187.72,168.62
2013,Mayo,0116201,Frutas en conserva                                                                                  ,110.71,108.46,109.57,108.68,108.78,110.09,113.90,141.69,104.23
2013,Mayo,0117101,Tomate                                                                                              ,90.70,78.78,91.99,106.25,112.14,107.00,81.96,84.85,105.32
2013,Mayo,0117102,Güisquil                                                                                            ,196.35,152.02,266.01,131.12,434.36,154.92,161.18,230.54,155.76
2013,Mayo,0117103,Chile pimiento                                                                                      ,220.62,198.31,247.61,166.42,203.17,313.26,211.69,228.36,302.23
2013,Mayo,0117104,Pepino                                                                                              ,165.22,142.27,148.44,132.05,227.06,226.43,133.98,225.48,124.59
2013,Mayo,0117105,Güicoy (variedad)                                                                                   ,135.94,122.14,175.64,118.09,174.77,105.65,138.25,250.72,203.78
2013,Mayo,0117106,Repollo                                                                                             ,116.47,114.96,108.07,102.76,245.87,115.88,85.29,121.35,116.80
2013,Mayo,0117107,Lechuga                                                                                             ,143.14,126.70,174.15,123.04,234.13,138.56,130.25,220.66,140.87
2013,Mayo,0117108,Frijol                                                                                              ,102.97,98.24,111.83,97.35,129.19,101.78,97.92,97.66,108.39
2013,Mayo,0117109,Ejotes                                                                                              ,160.52,137.39,117.84,133.66,211.11,154.54,152.37,220.19,185.63
2013,Mayo,0117110,Elote                                                                                               ,136.52,106.93,161.25,160.10,138.59,191.35,134.36,128.84,123.64
2013,Mayo,0117111,Cebolla                                                                                             ,124.06,111.35,128.80,133.50,180.31,115.88,115.23,136.18,116.88
2013,Mayo,0117112,Papa                                                                                                ,117.87,91.06,110.02,93.35,168.75,96.67,88.63,206.17,95.47
2013,Mayo,0117113,Zanahoria                                                                                           ,132.79,106.83,149.03,105.60,183.54,153.46,121.95,156.52,195.68
2013,Mayo,0117114,Rábano                                                                                              ,179.66,189.52,299.89,120.05,184.13,235.61,171.71,157.91,112.97
2013,Mayo,0117115,Remolacha                                                                                           ,129.79,125.45,150.44,117.16,227.92,123.77,105.47,160.96,121.41
2013,Mayo,0117116,Yuca                                                                                                ,172.35,139.93,147.82,137.59,393.62,167.60,139.55,166.22,258.64
2013,Mayo,0117117,Brócoli                                                                                             ,163.70,149.14,197.03,138.10,282.43,157.04,167.31,154.78,160.45
2013,Mayo,0117118,Culantro                                                                                            ,288.97,282.74,501.36,201.73,522.92,270.88,125.60,220.82,211.86
2013,Mayo,0117119,Hierbabuena                                                                                         ,206.94,185.99,676.91,160.07,196.83,197.72,177.26,122.15,241.67
2013,Mayo,0117120,Otras legumbres y hortalizas                                                                        ,192.34,164.91,169.68,131.52,235.38,132.16,128.92,371.26,147.14
2013,Mayo,0118101,Azúcar                                                                                              ,117.51,110.43,122.81,118.79,128.49,113.92,113.90,120.55,121.60
2013,Mayo,0118201,Jaleas                                                                                              ,115.71,113.66,105.51,111.02,0.00,117.89,106.67,111.91,110.64
2013,Mayo,0118202,Compotas                                                                                            ,111.44,114.67,122.05,107.37,113.56,105.09,106.58,125.99,116.83
2013,Mayo,0118301,"Dulces, chocolates y goma de mascar                                                                 ",109.15,114.34,108.32,106.37,107.01,106.28,105.98,113.20,104.73
2013,Mayo,0118401,Helados                                                                                             ,109.37,110.56,109.13,108.88,118.36,105.77,106.90,102.10,109.29
2013,Mayo,0119101,Salsa de tomate                                                                                     ,111.04,113.67,108.84,106.69,108.96,113.59,107.32,113.54,107.28
2013,Mayo,0119102,Pasta de tomate                                                                                     ,125.99,130.10,113.45,129.47,126.78,120.65,112.46,133.48,120.52
2013,Mayo,0119103,Mayonesa y mostaza                                                                                  ,112.68,113.07,111.92,111.51,117.22,109.01,110.74,120.36,111.86
2013,Mayo,0119104,Sazonadores                                                                                         ,120.82,120.02,114.38,127.33,123.63,127.70,114.16,150.87,110.91
2013,Mayo,0119105,Sal                                                                                                 ,120.01,120.85,121.80,121.27,130.63,120.28,118.69,112.48,131.83
2013,Mayo,0119201,Canela                                                                                              ,181.68,145.05,188.90,147.24,159.91,177.24,127.80,213.43,525.45
2013,Mayo,0119202,Pepitoria y manía                                                                                   ,114.89,112.60,128.25,134.98,144.67,113.79,112.01,106.42,156.19
2013,Mayo,0119203,Chiles picantes                                                                                     ,139.95,257.52,152.50,175.08,600.51,142.01,127.70,84.67,290.56
2013,Mayo,0119301,Consomé de pollo                                                                                    ,123.55,128.37,131.92,122.51,126.65,120.24,120.38,132.08,101.86
2013,Mayo,0119302,Sopas concentradas en sobre                                                                         ,115.91,119.94,113.55,119.79,115.32,109.79,109.36,121.51,117.38
2013,Mayo,0119303,Sopas instantáneas                                                                                  ,105.71,104.02,107.06,106.55,104.18,111.97,103.39,105.61,107.15
2013,Mayo,0119304,Polvos para gelatina                                                                                ,122.50,121.81,118.72,116.67,134.80,124.06,117.97,125.65,121.89
2013,Mayo,0119305,Alimentos enlatados                                                                                 ,109.90,110.78,110.24,107.97,109.95,110.12,107.38,112.95,108.59
2013,Mayo,0121101,Café instantáneo                                                                                    ,116.57,116.74,119.02,120.10,112.70,120.16,112.21,124.14,110.22
2013,Mayo,0121102,Otras bebidas                                                                                       ,119.75,131.21,105.58,112.29,113.34,123.23,117.71,127.15,144.31
2013,Mayo,0121201,Agua envasada                                                                                       ,105.55,105.78,103.62,109.25,109.15,102.95,105.67,100.15,106.29
2013,Mayo,0121301,Aguas gaseosas                                                                                      ,111.28,113.94,110.96,111.27,111.30,111.57,109.66,107.87,109.14
2013,Mayo,0121401,Polvo para refresco                                                                                 ,116.60,123.49,110.89,115.66,115.85,111.74,109.73,127.14,109.18
2013,Mayo,0121402,Jugos de frutas                                                                                     ,112.75,114.76,110.15,109.56,115.16,112.75,108.35,116.57,107.84
2013,Mayo,0121501,Refrescos naturales                                                                                 ,113.19,111.27,110.32,110.79,116.00,121.07,106.37,110.76,129.48
2013,Mayo,0121502,Refrescos artificiales                                                                              ,109.54,114.13,108.88,105.24,116.28,104.75,105.57,123.40,107.16
2013,Mayo,02,Bebidas alcohólicas y tabaco                                                                        ,103.05,102.56,102.75,105.85,107.76,105.23,99.71,102.70,101.33
2013,Mayo,0211101,Licores varios                                                                                      ,101.15,100.73,101.63,104.62,100.70,100.63,101.65,100.51,100.91
2013,Mayo,0212101,Vino blanco                                                                                         ,104.23,103.92,104.45,109.97,105.15,0.00,0.00,0.00,105.84
2013,Mayo,0212102,Vino tinto                                                                                          ,112.63,112.23,111.11,110.03,111.70,124.33,109.33,0.00,0.00
2013,Mayo,0213101,Cerveza                                                                                             ,99.32,98.03,101.43,98.80,99.60,105.04,98.10,101.01,98.37
2013,Mayo,0221101,Cigarrillos de tabaco                                                                               ,111.85,109.94,115.63,116.02,117.54,106.29,111.74,111.59,112.28
2013,Mayo,03,Prendas de vestir y calzado                                                                         ,107.19,105.71,108.58,111.73,110.05,108.73,106.28,106.49,106.63
2013,Mayo,0311101,Telas para confección de vestuario                                                                  ,110.91,104.89,113.77,119.95,111.32,109.09,114.94,109.45,110.87
2013,Mayo,0312101,Pantalón para hombre                                                                                ,108.69,107.59,110.17,113.89,112.36,111.40,107.57,104.75,105.45
2013,Mayo,0312102,Camisa para hombre                                                                                  ,107.62,104.74,106.26,111.02,113.53,109.63,107.73,108.60,105.76
2013,Mayo,0312103,Traje para hombre                                                                                   ,106.79,107.56,107.19,107.56,0.00,107.07,105.29,103.49,0.00
2013,Mayo,0312104,Ropa deportiva para hombre                                                                          ,109.10,106.92,109.63,113.21,106.57,110.33,111.34,108.75,105.54
2013,Mayo,0312105,Ropa interior y de dormir para hombre                                                               ,111.71,111.83,116.56,113.30,114.29,105.35,110.28,113.34,114.64
2013,Mayo,0312201,Pantalón y falda para mujer                                                                         ,108.47,108.57,105.07,112.73,111.18,105.80,105.16,111.94,107.47
2013,Mayo,0312202,Blusa para mujer                                                                                    ,107.46,105.74,110.51,108.07,112.61,109.28,108.21,104.39,104.68
2013,Mayo,0312203,Otro vestuario de mujer                                                                             ,106.91,106.12,112.31,108.44,110.83,109.44,106.60,103.13,101.71
2013,Mayo,0312204,Ropa interior y de dormir para mujer                                                                ,107.93,106.66,105.52,107.03,107.20,113.77,110.95,103.17,107.39
2013,Mayo,0312301,Pantalón y pantaloneta para niño                                                                    ,109.36,108.28,111.49,111.76,128.16,112.35,103.21,107.13,104.71
2013,Mayo,0312302,"Pantalón, falda y short  para niña                                                                  ",105.69,104.66,110.06,120.24,105.72,101.39,101.03,104.94,106.37
2013,Mayo,0312303,Camisa y playera para niño                                                                          ,108.31,103.78,113.01,114.33,112.96,104.66,108.60,109.30,110.82
2013,Mayo,0312304,Blusa para niña                                                                                     ,107.73,105.21,105.14,114.89,109.21,105.45,107.03,112.14,104.48
2013,Mayo,0312305,Vestido para niña                                                                                   ,107.95,106.46,107.88,120.23,110.10,107.20,103.86,104.11,109.65
2013,Mayo,0312306,Camiseta para niño                                                                                  ,105.82,108.62,122.29,102.60,107.72,111.20,100.31,100.00,110.06
2013,Mayo,0312401,Pijamas para bebé                                                                                   ,110.22,109.98,104.74,0.00,115.02,122.19,106.10,106.20,113.77
2013,Mayo,0312501,Uniforme escolar                                                                                    ,109.24,109.58,108.11,109.77,117.50,108.58,106.69,108.52,112.58
2013,Mayo,0313101,Artículos varios de vestuario                                                                       ,106.81,105.59,106.68,107.22,104.34,108.62,105.68,111.69,104.06
2013,Mayo,0313102,Otras prendas de vestir                                                                             ,106.04,104.00,107.27,112.18,123.53,107.65,104.63,107.48,106.82
2013,Mayo,0314101,Servicio de limpieza de prendas de vestir                                                           ,107.81,106.44,104.37,98.32,114.47,114.83,108.29,0.00,130.79
2013,Mayo,0321101,Zapatos para hombre                                                                                 ,105.84,103.73,108.06,114.58,105.05,106.84,105.05,106.51,110.07
2013,Mayo,0321201,Zapatos varios para mujer                                                                           ,106.39,108.11,111.15,108.12,106.63,107.87,102.35,104.02,105.68
2013,Mayo,0321202,Zapatos para mujer                                                                                  ,103.66,104.15,102.04,104.01,103.92,108.72,101.90,100.00,104.22
2013,Mayo,0321203,Zapatos varios para mujer                                                                           ,106.22,102.54,104.33,114.92,99.53,105.97,107.65,118.97,104.52
2013,Mayo,0321301,Calzado para niño                                                                                   ,105.55,106.13,108.03,114.68,111.43,109.77,101.54,100.00,102.66
2013,Mayo,0321302,Calzado para niña                                                                                   ,106.67,102.16,104.04,111.95,102.24,110.61,109.40,104.70,110.39
2013,Mayo,0322101,Servicio de reparación de calzado                                                                   ,106.57,103.18,117.28,123.68,100.00,100.00,109.74,109.58,106.75
2013,Mayo,04,"Vivienda, agua, electricidad, gas y otros combustibles                                              ",108.68,107.25,109.50,108.67,106.81,107.03,116.09,101.81,109.68
2013,Mayo,0411101,Alquiler de vivienda                                                                                ,103.51,104.43,104.11,108.09,100.00,100.49,100.14,101.53,107.57
2013,Mayo,0421101,Materiales diversos para reparación  de vivienda                                                    ,110.21,111.66,110.33,110.45,112.20,106.60,109.91,110.96,111.17
2013,Mayo,0421102,Trabajos para vivienda                                                                              ,113.49,116.39,100.00,115.36,100.00,106.87,110.06,100.00,134.43
2013,Mayo,0421103,Artículos para electricidad y grifería                                                              ,109.92,109.36,102.24,107.06,112.20,104.14,111.88,115.36,106.50
2013,Mayo,0422101,Servicio de mantenimiento de vivienda                                                               ,109.20,110.73,143.87,106.48,101.03,103.09,110.34,100.00,119.07
2013,Mayo,0431101,Agua potable                                                                                        ,106.74,109.28,100.00,100.00,100.05,100.00,100.00,100.00,113.15
2013,Mayo,0432101,Servicio de retiro de basura                                                                        ,101.05,100.00,100.00,93.54,100.00,100.00,114.87,100.00,112.50
2013,Mayo,0441101,Servicio de electricidad                                                                            ,112.14,114.94,109.91,102.57,109.22,114.94,113.14,104.79,108.84
2013,Mayo,0442101,Gas propano                                                                                         ,94.10,95.00,101.79,94.13,91.81,91.00,94.03,91.68,91.59
2013,Mayo,0443101,Carbón                                                                                              ,130.48,119.23,154.78,150.13,191.93,124.90,119.02,124.87,196.71
2013,Mayo,0443102,Leña                                                                                                ,119.02,111.16,108.58,130.84,115.47,112.46,141.51,100.00,110.06
2013,Mayo,05,"Muebles, artículos para el hogar y para la conservación  del hogar                                  ",108.19,107.95,109.87,110.20,111.39,110.40,106.02,105.77,107.89
2013,Mayo,0511101,Cama                                                                                                ,108.38,110.49,107.70,111.48,113.19,107.71,107.65,99.97,105.46
2013,Mayo,0511102,Cuna                                                                                                ,106.44,105.94,118.09,125.66,103.55,102.76,103.89,103.45,108.50
2013,Mayo,0511103,Juego de comedor                                                                                    ,110.05,113.18,107.23,108.29,101.65,106.45,111.12,115.78,111.75
2013,Mayo,0511104,Muebles para cocina                                                                                 ,104.12,100.61,121.84,109.45,103.80,111.52,102.90,102.05,117.67
2013,Mayo,0511105,Juego de sala                                                                                       ,105.24,105.50,113.56,105.85,104.41,105.59,103.13,102.53,103.30
2013,Mayo,0511106,Muebles modulares                                                                                   ,106.30,105.01,111.26,113.87,102.67,105.17,104.99,103.75,106.81
2013,Mayo,0511201,Alfombra                                                                                            ,115.07,117.22,100.00,0.00,0.00,101.40,103.52,102.94,0.00
2013,Mayo,0511202,"Puertas, lámparas y varios                                                                          ",109.84,114.31,112.11,110.51,109.69,110.17,105.35,106.65,107.38
2013,Mayo,0521101,Cubrecama                                                                                           ,105.22,101.31,109.45,111.56,122.94,100.00,107.07,102.60,102.88
2013,Mayo,0521102,Sábana                                                                                              ,116.60,108.06,108.46,117.71,178.62,106.20,109.94,100.00,112.53
2013,Mayo,0521103,Poncho y frazadas                                                                                   ,104.51,104.45,111.54,0.00,110.06,105.89,106.10,99.15,0.00
2013,Mayo,0521104,Mantel                                                                                              ,107.34,107.38,108.03,107.36,106.27,109.45,109.14,100.00,104.65
2013,Mayo,0521105,Cortinas                                                                                            ,103.04,103.35,111.18,103.05,98.21,100.00,100.02,109.65,103.28
2013,Mayo,0522101,Estufa                                                                                              ,104.85,104.38,105.51,103.97,104.40,109.10,103.71,104.82,105.13
2013,Mayo,0522102,Refrigerador                                                                                        ,106.25,107.16,106.60,106.94,111.04,105.74,105.20,105.61,100.89
2013,Mayo,0522103,Lavadora                                                                                            ,106.05,107.52,109.23,104.19,99.08,104.64,106.51,106.76,102.37
2013,Mayo,0523101,Horno de microondas                                                                                 ,104.88,104.91,104.20,102.78,108.75,108.06,102.55,105.55,102.07
